rule,terms,selected,coverage,hit_rate_reach10,lift_vs_base,selected_avg_final_profit,rejected_avg_final_profit,base_avg_final_profit,proxy_full_profit_from_reach5,proxy_half_profit_from_reach5
node_ret_1h <= -0.015 AND node_ret_3h <= -0.015,2,69,0.5702479338842975,0.7681159420289855,0.08216552880584493,0.07475134206288299,0.05732297306161394,0.06726146447556075,0.06411440167222253,0.057057200836111266
node_ret_3h <= -0.015 AND node_close_vs_ema20 <= -0.01,2,79,0.6528925619834711,0.7341772151898734,0.0482268019667329,0.07155286872855372,0.05918953742826447,0.06726146447556075,0.06407170768227888,0.05703585384113944
node_ret_3h <= -0.015 AND node_close_vs_ema50 <= -0.015,2,79,0.6528925619834711,0.7341772151898734,0.0482268019667329,0.07155142073435258,0.0591922610364047,0.06726146447556075,0.06407076229763517,0.05703538114881757
adverse_before_5pct <= 0.0125 AND node_close_vs_ema50 <= -0.005,2,65,0.5371900826446281,0.7692307692307693,0.08328035600762873,0.07614132106122916,0.05695448808148137,0.06726146447556075,0.06404285842132144,0.057021429210660717
node_close_vs_ema50 <= -0.01 AND node_body_ratio >= 0.3,2,80,0.6611570247933884,0.725,0.039049586776859435,0.07120243608153953,0.05957176378096803,0.06726146447556075,0.06401813955804267,0.057009069779021336
node_close_vs_ema50 <= -0.005,1,100,0.8264462809917356,0.68,-0.005950413223140494,0.0669424015615321,0.06878081168522104,0.06726146447556075,0.06400198476159677,0.057000992380798386
node_close_vs_ema20 <= -0.005 AND node_body_ratio >= 0.3,2,81,0.6694214876033058,0.7160493827160493,0.0300989694929088,0.0706863874530685,0.060325995446107596,0.06726146447556075,0.06384791226197148,0.05692395613098574
node_close_profit >= 0.048 AND node_body_ratio >= 0.2,2,83,0.6859504132231405,0.7108433734939759,0.024892960270835318,0.07015171532398588,0.06094854814873743,0.06726146447556075,0.06382307745364321,0.05691153872682161
adverse_before_5pct <= 0.0125 AND node_ret_1h <= -0.015,2,49,0.4049586776859504,0.8571428571428571,0.17119244391971655,0.08409692882879014,0.05580399567961299,0.06726146447556075,0.06380784721165882,0.05690392360582941
node_close_profit >= 0.048,1,85,0.7024793388429752,0.7058823529411765,0.019931939718035974,0.06964683081240418,0.06162934951356937,0.06726146447556075,0.06380149271945748,0.05690074635972874
adverse_before_5pct <= 0.0125 AND node_close_vs_ema50 <= -0.015,2,53,0.4380165289256198,0.8301886792452831,0.14423826602214251,0.08148597442579782,0.0561747140731701,0.06726146447556075,0.0637913772278288,0.056895688613914405
node_ret_1h <= -0.01,1,90,0.743801652892562,0.7,0.014049586776859413,0.06851553644982038,0.06362061035674255,0.06726146447556075,0.06377188661556887,0.05688594330778444
node_ret_1h <= -0.01 AND node_close_vs_ema20 <= -0.005,2,90,0.743801652892562,0.7,0.014049586776859413,0.06851553644982038,0.06362061035674255,0.06726146447556075,0.06377188661556887,0.05688594330778444
node_ret_1h <= -0.01 AND node_close_vs_ema50 <= -0.005,2,90,0.743801652892562,0.7,0.014049586776859413,0.06851553644982038,0.06362061035674255,0.06726146447556075,0.06377188661556887,0.05688594330778444
node_ret_1h <= -0.01 AND node_close_vs_ema50 <= -0.01,2,90,0.743801652892562,0.7,0.014049586776859413,0.06851553644982038,0.06362061035674255,0.06726146447556075,0.06377188661556887,0.05688594330778444
adverse_before_5pct <= 0.0125 AND node_ret_3h <= -0.015,2,55,0.45454545454545453,0.8181818181818182,0.1322314049586777,0.08029763626701608,0.056397987982681336,0.06726146447556075,0.06377165284864367,0.056885826424321835
node_ret_1h <= -0.01 AND node_close_vs_ema50 <= -0.015,2,80,0.6611570247933884,0.725,0.039049586776859435,0.07077339657155315,0.06040891404435608,0.06726146447556075,0.06373447707210127,0.05686723853605063
node_body_ratio >= 0.2 AND node_close_position <= 0.6,2,85,0.7024793388429752,0.7058823529411765,0.019931939718035974,0.06940288752631034,0.0622053267168465,0.06726146447556075,0.06363012760112709,0.056815063800563545
node_close_vs_ema50 <= -0.01 AND node_body_ratio >= 0.2,2,83,0.6859504132231405,0.7108433734939759,0.024892960270835318,0.06967076158671555,0.061999052364354275,0.06726146447556075,0.06349316703882141,0.056746583519410705
node_body_ratio >= 0.2 AND node_close_position <= 0.5,2,79,0.6528925619834711,0.7215189873417721,0.03556857411863157,0.07063579821500914,0.06091450339421741,0.06726146447556075,0.06347295916517125,0.05673647958258562
node_close_profit >= 0.048 AND node_body_ratio >= 0.3,2,80,0.6611570247933884,0.725,0.039049586776859435,0.07036637265249833,0.06120310705714597,0.06726146447556075,0.06346537034875922,0.05673268517437963
node_close_profit >= 0.048 AND node_body_ratio >= 0.4,2,75,0.6198347107438017,0.7333333333333333,0.04738292011019274,0.07167213916798054,0.06007014704226762,0.06726146447556075,0.06343314411238464,0.056716572056192315
node_close_vs_ema20 <= -0.01 AND node_body_ratio >= 0.3,2,71,0.5867768595041323,0.7464788732394366,0.06052846001629608,0.07286975258472002,0.05929769536055462,0.06726146447556075,0.06341944159929852,0.05670972079964926
adverse_before_5pct <= 0.0125 AND node_ret_1h <= -0.01,2,58,0.4793388429752066,0.7931034482758621,0.10715303505272156,0.07799222135992141,0.05738235496297475,0.06726146447556075,0.06341775899897059,0.056708879499485304
node_close_vs_ema50 <= -0.005 AND node_body_ratio >= 0.3,2,82,0.6776859504132231,0.7073170731707317,0.021366659947591127,0.069798837219166,0.06192647563003178,0.06726146447556075,0.06341739381794721,0.05670869690897361
adverse_before_5pct <= 0.0125 AND node_close_profit >= 0.048,2,64,0.5289256198347108,0.765625,0.07967458677685946,0.07530382769374838,0.05823144261654307,0.06726146447556075,0.06338384274710658,0.0566919213735533
node_close_vs_ema20 <= -0.01 AND node_body_ratio >= 0.2,2,73,0.6033057851239669,0.7397260273972602,0.05377561417411969,0.07214988520475485,0.05982699128324478,0.06726146447556075,0.06336315388386037,0.05668157694193017
hours_to_5pct <= 24,1,77,0.6363636363636364,0.7402597402597403,0.05430932703659974,0.07099384037096593,0.06072980665860175,0.06726146447556075,0.06335971659970559,0.056679858299852795
node_close_vs_ema20 <= -0.005 AND node_body_ratio >= 0.2,2,84,0.6942148760330579,0.7023809523809523,0.016430539157811785,0.06919137748658066,0.06288004034243451,0.06726146447556075,0.0633229397427502,0.0566614698713751
node_body_ratio >= 0.4 AND node_close_position <= 0.6,2,75,0.6198347107438017,0.72,0.03404958677685943,0.07147601477804726,0.06038991506933276,0.06726146447556075,0.06331157940788053,0.05665578970394026
node_body_ratio >= 0.3 AND node_close_position <= 0.6,2,82,0.6776859504132231,0.7073170731707317,0.021366659947591127,0.06958480029962007,0.06237650197369245,0.06726146447556075,0.0632723440047012,0.056636172002350604
hours_to_5pct <= 24 AND adverse_before_5pct <= 0.0125,2,61,0.5041322314049587,0.7868852459016393,0.10093483267849879,0.07627942383119762,0.05809320579732994,0.06726146447556075,0.0632483045760583,0.05662415228802915
node_close_position <= 0.6,1,88,0.7272727272727273,0.6931818181818182,0.00723140495867769,0.06812471182599554,0.06495947154106806,0.06726146447556075,0.06318160860072403,0.056590804300362015
node_body_ratio >= 0.4 AND node_close_position <= 0.5,2,71,0.5867768595041323,0.7323943661971831,0.04644395297404258,0.07241181841591073,0.05994796188026382,0.06726146447556075,0.06315073642586497,0.056575368212932485
node_body_ratio >= 0.3 AND node_close_position <= 0.5,2,76,0.628099173553719,0.7236842105263158,0.037733797303175276,0.07088074005023932,0.06114891017165918,0.06726146447556075,0.06311517556874537,0.05655758778437268
node_close_vs_ema50 <= -0.01 AND node_body_ratio >= 0.4,2,71,0.5867768595041323,0.7323943661971831,0.04644395297404258,0.07230155194279217,0.06010454027209214,0.06726146447556075,0.06308603461105987,0.056543017305529936
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.6,2,59,0.48760330578512395,0.7796610169491526,0.09371060372601203,0.07668888927136884,0.05829020539567887,0.06726146447556075,0.06301359063645258,0.056506795318226284
adverse_before_5pct <= 0.01,1,69,0.5702479338842975,0.7536231884057971,0.06767277518265657,0.07273566583475714,0.059997620364319396,0.06726146447556075,0.06296496646775407,0.05648248323387704
node_ret_3h <= -0.015 AND node_close_vs_ema20 <= -0.005,2,86,0.7107438016528925,0.6976744186046512,0.011724005381510638,0.06823107627742733,0.06487898976240289,0.06726146447556075,0.06295762446164256,0.05647881223082128
node_ret_1h <= -0.015 AND node_body_ratio >= 0.3,2,64,0.5289256198347108,0.765625,0.07967458677685946,0.07444413841576361,0.05919670777077159,0.06726146447556075,0.06292913106288323,0.056464565531441614
node_close_vs_ema20 <= -0.005 AND node_body_ratio >= 0.4,2,72,0.5950413223140496,0.7222222222222222,0.03627180899908167,0.07170573173768931,0.06073111258018819,0.06726146447556075,0.06291580731498868,0.05645790365749434
node_close_vs_ema50 <= -0.005 AND node_body_ratio >= 0.2,2,85,0.7024793388429752,0.6941176470588235,0.008167233835682963,0.0683527409075981,0.06468483956658372,0.06726146447556075,0.06289242129872594,0.05644621064936296
node_ret_1h <= -0.015 AND node_body_ratio >= 0.2,2,66,0.5454545454545454,0.7575757575757576,0.07162534435261703,0.07360021280364928,0.05965496648185454,0.06726146447556075,0.06287284334744507,0.05643642167372253
node_ret_1h <= -0.01 AND node_body_ratio >= 0.3,2,75,0.6198347107438017,0.72,0.03404958677685943,0.07049761601642851,0.061985130441537285,0.06726146447556075,0.06270513389448047,0.05635256694724024
hours_to_5pct <= 24 AND node_body_ratio >= 0.3,2,65,0.5371900826446281,0.7692307692307693,0.08328035600762873,0.0736279752438289,0.059871764476678094,0.06726146447556075,0.06269271397395768,0.05634635698697884
node_close_vs_ema50 <= -0.015 AND node_body_ratio >= 0.3,2,71,0.5867768595041323,0.7323943661971831,0.04644395297404258,0.07158636472864487,0.061120106116181336,0.06726146447556075,0.062666379303585,0.056333189651792494
node_close_vs_ema50 <= -0.01 AND node_close_position <= 0.6,2,81,0.6694214876033058,0.7037037037037037,0.017753290480563177,0.06884383322156329,0.06405716776490564,0.06726146447556075,0.0626144668673275,0.05630723343366374
node_close_vs_ema50 <= -0.015 AND node_body_ratio >= 0.2,2,73,0.6033057851239669,0.726027397260274,0.040076984037133445,0.07090165865980501,0.06172533582035596,0.06726146447556075,0.06261009158814683,0.056305045794073416
node_close_position <= 0.5,1,81,0.6694214876033058,0.7037037037037037,0.017753290480563177,0.06883695044763671,0.06407110538210696,0.06726146447556075,0.06260985939056672,0.05630492969528336
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.5,2,56,0.4628099173553719,0.7857142857142857,0.09976387249114516,0.07723423898241415,0.05866953566965629,0.06726146447556075,0.06260427589268754,0.05630213794634377
hours_to_5pct <= 24 AND node_body_ratio >= 0.2,2,69,0.5702479338842975,0.7536231884057971,0.06767277518265657,0.0720623157087431,0.06089110418537651,0.06726146447556075,0.06258098994961384,0.05629049497480691
node_ret_3h <= -0.015,1,87,0.71900826446281,0.6896551724137931,0.0037047591906526067,0.06736984333020025,0.0669841421122185,0.06726146447556075,0.0624890609068382,0.0562445304534191
node_ret_3h <= -0.015 AND node_close_vs_ema50 <= -0.005,2,87,0.71900826446281,0.6896551724137931,0.0037047591906526067,0.06736984333020025,0.0669841421122185,0.06726146447556075,0.0624890609068382,0.0562445304534191
node_ret_3h <= -0.015 AND node_close_vs_ema50 <= -0.01,2,87,0.71900826446281,0.6896551724137931,0.0037047591906526067,0.06736984333020025,0.0669841421122185,0.06726146447556075,0.0624890609068382,0.0562445304534191
node_close_vs_ema50 <= -0.005 AND node_body_ratio >= 0.4,2,73,0.6033057851239669,0.7123287671232876,0.02637835390014709,0.0706947938820095,0.06203994266991996,0.06726146447556075,0.06248528887096441,0.056242644435482214
node_close_vs_ema50 <= -0.01 AND node_close_position <= 0.5,2,75,0.6198347107438017,0.72,0.03404958677685943,0.07009557349519484,0.06264063455224433,0.06726146447556075,0.0624559339846249,0.05622796699231245
node_close_vs_ema20 <= -0.005 AND node_close_position <= 0.6,2,82,0.6776859504132231,0.6951219512195121,0.009171537996371604,0.06836284131856112,0.06494574906207283,0.06726146447556075,0.0624442395712563,0.05622211978562815
hours_to_5pct <= 24 AND node_ret_1h <= -0.015,2,51,0.4214876033057851,0.8235294117647058,0.1375789985415653,0.07935317763289056,0.05845178774664905,0.06726146447556075,0.062372000489896016,0.056186000244948006
node_ret_3h <= -0.015 AND node_body_ratio >= 0.3,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.07009681322712548,0.0627972983560759,0.06726146447556075,0.062290613047994096,0.056145306523997046
node_close_vs_ema20 <= -0.005 AND node_close_position <= 0.5,2,76,0.628099173553719,0.7105263157894737,0.02457590256633313,0.06956013828046051,0.06337925982728564,0.06726146447556075,0.0622857066885537,0.05614285334427685
node_body_ratio >= 0.5,1,78,0.6446280991735537,0.717948717948718,0.03199830472557741,0.06903600418697903,0.0640425319757788,0.06726146447556075,0.06227114319491211,0.05613557159745604
hours_to_5pct <= 24 AND node_body_ratio >= 0.4,2,55,0.45454545454545453,0.8,0.1140495867768595,0.07694005707933756,0.05919597063908009,0.06726146447556075,0.062245480490607984,0.056122740245304004
node_ret_1h <= -0.01 AND node_body_ratio >= 0.4,2,67,0.5537190082644629,0.7313432835820896,0.04539287035894901,0.07200756304799978,0.061372786617164214,0.06726146447556075,0.06218600598525608,0.056093002992628045
node_ret_1h <= -0.01 AND node_body_ratio >= 0.2,2,78,0.6446280991735537,0.7051282051282052,0.019177791905064634,0.0688948657231585,0.06429855058456951,0.06726146447556075,0.062180161375259196,0.056090080687629607
node_close_vs_ema50 <= -0.015 AND node_close_position <= 0.6,2,70,0.5785123966942148,0.7285714285714285,0.042621015348287994,0.0710187701847119,0.06210437820809843,0.06726146447556075,0.062159619115122584,0.05607980955756128
node_close_vs_ema20 <= -0.01 AND node_body_ratio >= 0.4,2,63,0.5206611570247934,0.746031746031746,0.0600813328086055,0.07333255498154868,0.06066700409836696,0.06726146447556075,0.06214835507303775,0.05607417753651889
node_close_vs_ema20 <= -0.01 AND node_close_position <= 0.6,2,72,0.5950413223140496,0.7222222222222222,0.03627180899908167,0.070411140668107,0.0626333688456969,0.06726146447556075,0.06214547213308846,0.056072736066544226
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.2,2,61,0.5041322314049587,0.7704918032786885,0.08454139005554795,0.07399316478141861,0.06041756916460526,0.06726146447556075,0.062095727699723435,0.05604786384986172
node_ret_1h <= -0.015 AND node_close_position <= 0.6,2,64,0.5289256198347108,0.75,0.06404958677685946,0.07285468784844001,0.06098135402180159,0.06726146447556075,0.062088429936364965,0.05604421496818248
node_ret_1h <= -0.015 AND node_body_ratio >= 0.4,2,57,0.47107438016528924,0.7719298245614035,0.08597941133826292,0.07562444930701902,0.059813181110043245,0.06726146447556075,0.06207102157438086,0.056035510787190435
adverse_before_5pct <= 0.0125 AND node_ret_3h <= -0.02,2,47,0.3884297520661157,0.8297872340425532,0.14383682081941263,0.08105869787420418,0.05849835677642236,0.06726146447556075,0.06206412231477352,0.05603206115738677
node_ret_1h <= -0.01 AND node_ret_3h <= -0.015,2,82,0.6776859504132231,0.6951219512195121,0.009171537996371604,0.06779258677948102,0.06614474578526688,0.06726146447556075,0.06205778608196235,0.05602889304098117
node_ret_1h <= -0.015 AND node_ret_3h <= -0.02,2,64,0.5289256198347108,0.75,0.06404958677685946,0.07277930505925065,0.06106599434650542,0.06726146447556075,0.06204855804786811,0.05602427902393406
node_close_profit >= 0.048 AND node_close_position <= 0.5,2,66,0.5454545454545454,0.7272727272727273,0.04132231404958675,0.07208392819882704,0.061474508007641204,0.06726146447556075,0.062045779017542026,0.05602288950877101
node_close_vs_ema50 <= -0.005 AND node_close_position <= 0.6,2,83,0.6859504132231405,0.6867469879518072,0.0007965747286666769,0.06751397899271175,0.06670991960915203,0.06726146447556075,0.062013721127232024,0.056006860563616014
node_ret_3h <= -0.02 AND node_close_vs_ema20 <= -0.005,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.06962966431712121,0.06353280940586982,0.06726146447556075,0.06200491867328075,0.05600245933664038
node_ret_3h <= -0.02 AND node_close_vs_ema50 <= -0.015,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.06962966431712121,0.06353280940586982,0.06726146447556075,0.06200491867328075,0.05600245933664038
node_close_vs_ema50 <= -0.015 AND node_close_position <= 0.5,2,64,0.5289256198347108,0.75,0.06404958677685946,0.07268955365816904,0.06116676784947426,0.06726146447556075,0.06200108623241998,0.05600054311621
node_close_vs_ema20 <= -0.01 AND node_close_position <= 0.5,2,66,0.5454545454545454,0.7424242424242424,0.05647382920110189,0.07197605529237411,0.06160395549538477,0.06726146447556075,0.06198693925038588,0.05599346962519293
adverse_before_5pct <= 0.0125 AND node_body_ratio >= 0.5,2,59,0.48760330578512395,0.7796610169491526,0.09371060372601203,0.07442911985199806,0.06044063113346722,0.06726146447556075,0.06191171959725525,0.05595585979862762
node_close_profit >= 0.048 AND node_close_vs_ema50 <= -0.01,2,66,0.5454545454545454,0.7272727272727273,0.04132231404958675,0.07181222163891313,0.06180055587953793,0.06726146447556075,0.06189757543940716,0.05594878771970358
node_close_vs_ema50 <= -0.005 AND node_close_position <= 0.5,2,77,0.6363636363636364,0.7012987012987013,0.015348288075560768,0.06862958152711768,0.06486725963533614,0.06726146447556075,0.06185518824452944,0.05592759412226471
node_close_profit >= 0.048 AND node_close_vs_ema20 <= -0.01,2,58,0.4793388429752066,0.7586206896551724,0.07267027643203183,0.07470448738657137,0.06040915766859861,0.06726146447556075,0.06184182040017471,0.055920910200087354
adverse_before_5pct <= 0.01 AND node_close_vs_ema50 <= -0.01,2,50,0.4132231404958678,0.8,0.1140495867768595,0.07853668488944975,0.059321168409441745,0.06726146447556075,0.0617920185493594,0.055896009274679706
node_ret_3h <= -0.015 AND node_body_ratio >= 0.2,2,77,0.6363636363636364,0.7012987012987013,0.015348288075560768,0.06848886368807158,0.06511351585366684,0.06726146447556075,0.06176564052877283,0.05588282026438641
hours_to_5pct <= 24 AND node_close_vs_ema20 <= -0.01,2,56,0.4628099173553719,0.7857142857142857,0.09976387249114516,0.0753944085724929,0.06025462033051153,0.06726146447556075,0.06175278413272398,0.05587639206636199
node_close_vs_ema50 <= -0.015 AND node_body_ratio >= 0.4,2,62,0.512396694214876,0.7419354838709677,0.055985070647827206,0.07290076124433655,0.06133542380328789,0.06726146447556075,0.0617342743566022,0.0558671371783011
node_close_profit >= 0.048 AND node_close_vs_ema20 <= -0.005,2,67,0.5537190082644629,0.7164179104477612,0.03046749722462061,0.07117924067677092,0.06240051992961483,0.06726146447556075,0.06172734814333596,0.055863674071667986
node_ret_1h <= -0.01 AND node_close_position <= 0.6,2,77,0.6363636363636364,0.7012987012987013,0.015348288075560768,0.0684084029509658,0.06525432214360195,0.06726146447556075,0.06171443824152369,0.055857219120761845
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.3,2,60,0.49586776859504134,0.7666666666666667,0.08071625344352618,0.07355966639643947,0.06106651176649973,0.06726146447556075,0.06168247920484603,0.05584123960242301
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.4,2,56,0.4628099173553719,0.7857142857142857,0.09976387249114516,0.07523742775893101,0.06038986533911869,0.06726146447556075,0.06168013185537303,0.05584006592768652
node_ret_1h <= -0.015 AND node_close_position <= 0.5,2,61,0.5041322314049587,0.7540983606557377,0.06814794743259711,0.07316620794962977,0.06125830861025727,0.06726146447556075,0.061678832106838145,0.05583941605341907
adverse_before_5pct <= 0.01 AND node_close_vs_ema20 <= -0.005,2,51,0.4214876033057851,0.7843137254901961,0.09836331226705552,0.07757326944407594,0.05974857799849969,0.06726146447556075,0.061621791253288205,0.055810895626644104
node_ret_3h <= -0.02 AND node_close_vs_ema20 <= -0.01,2,73,0.6033057851239669,0.7123287671232876,0.02637835390014709,0.06921349396199089,0.06429275296494828,0.06726146447556075,0.06159161205971351,0.05579580602985676
node_ret_1h <= -0.01 AND node_close_position <= 0.5,2,71,0.5867768595041323,0.7183098591549296,0.03235944593178908,0.06969386687911763,0.06380745306250998,0.06726146447556075,0.06155590535882109,0.05577795267941054
node_ret_3h <= -0.02,1,75,0.6198347107438017,0.7066666666666667,0.020716253443526123,0.06861198625780857,0.06505952678711326,0.06726146447556075,0.06153635511847638,0.0557681775592382
node_ret_3h <= -0.02 AND node_close_vs_ema50 <= -0.005,2,75,0.6198347107438017,0.7066666666666667,0.020716253443526123,0.06861198625780857,0.06505952678711326,0.06726146447556075,0.06153635511847638,0.0557681775592382
node_ret_3h <= -0.02 AND node_close_vs_ema50 <= -0.01,2,75,0.6198347107438017,0.7066666666666667,0.020716253443526123,0.06861198625780857,0.06505952678711326,0.06726146447556075,0.06153635511847638,0.0557681775592382
hours_to_5pct <= 24 AND node_close_vs_ema20 <= -0.005,2,63,0.5206611570247934,0.746031746031746,0.0600813328086055,0.07209058898487626,0.06201603612923531,0.06726146447556075,0.06150171162022483,0.05575085581011242
hours_to_5pct <= 24 AND node_close_vs_ema50 <= -0.005,2,63,0.5206611570247934,0.746031746031746,0.0600813328086055,0.07209058898487626,0.06201603612923531,0.06726146447556075,0.06150171162022483,0.05575085581011242
hours_to_5pct <= 24 AND node_close_vs_ema50 <= -0.01,2,63,0.5206611570247934,0.746031746031746,0.0600813328086055,0.07209058898487626,0.06201603612923531,0.06726146447556075,0.06150171162022483,0.05575085581011242
node_close_profit >= 0.048 AND node_ret_1h <= -0.015,2,51,0.4214876033057851,0.7843137254901961,0.09836331226705552,0.0771715745680629,0.06004124140816637,0.06726146447556075,0.06145248184273725,0.05572624092136863
node_close_profit >= 0.048 AND node_close_vs_ema50 <= -0.015,2,57,0.47107438016528924,0.7543859649122807,0.06843555168914017,0.07425888599530593,0.061029385934537723,0.06726146447556075,0.06142773968373916,0.05571386984186958
hours_to_5pct <= 24 AND adverse_before_5pct <= 0.01,2,50,0.4132231404958678,0.8,0.1140495867768595,0.07756503602963455,0.06000542816987499,0.06726146447556075,0.061390510756047345,0.055695255378023674
